date,category_code,category_name,available_sku_count,active_sku_count,gross_sales_qty,return_qty_abs,net_sales_qty,gross_revenue,net_revenue,gross_weighted_avg_price,sales_weighted_wholesale_price,sales_weighted_loss_rate_pct,discount_sales_share,z_gross_sales_qty_within_category,z_avg_sale_price_within_category,z_wholesale_price_within_category
2021-05-15,1011010402,水生根茎类,2,2,12.399000000000001,0.0,12.399000000000001,123.98999999999998,123.98999999999998,9.999999999999998,6.7869924993951125,9.834915719009595,0.0,-0.7907612385658475,0.07750607021485559,0.0704942653296226
2021-05-15,1011010501,茄类,4,4,40.776,0.0,40.776,253.83899999999994,253.83899999999994,6.225206003531487,3.6310307533843442,7.192533843437316,0.0,1.492722131129079,-1.0393687617553369,-1.1395981368753811
2021-05-15,1011010504,辣椒类,11,8,86.63700000000003,0.0,86.63700000000003,633.1406000000001,633.1406000000001,7.3079700358969015,4.466323164467836,7.888293569721942,0.0,0.04912855996464655,-0.36083589973658753,-0.3822483330777423
2021-05-15,1011010801,食用菌,12,11,49.931999999999995,0.0,49.931999999999995,476.9222,476.9222,9.551433950172235,5.971580749819755,10.22935692541857,0.0,-0.4080685232436368,0.4027746300742681,0.38156607056705133
2021-05-16,1011010101,花叶类,17,16,212.588,0.0,212.588,1029.1526,1029.1526,4.841066287843152,2.7678079665832507,15.08025946901989,0.0,0.3502320059001211,-0.5023268459314821,-0.6410957284798796
2021-05-16,1011010201,花菜类,2,2,52.382,0.0,52.382,355.8639999999999,355.8639999999999,6.79363140009927,4.557864915428964,12.396558359741897,0.0,0.6171397034250612,-1.0611951750999211,-0.9433055966331392
2021-05-16,1011010402,水生根茎类,2,2,6.385999999999999,0.0,6.385999999999999,63.86,63.86,10.000000000000002,6.725576260569998,10.452046664578766,0.0,-0.9823229772953935,0.0775060702148566,0.04403603114927366
2021-05-16,1011010501,茄类,4,4,19.009,0.0,19.009,102.39239999999998,102.39239999999998,5.38652217370719,3.40882844968173,6.385494239570731,0.0,-0.11684063622433628,-1.3759148106093049,-1.2668678934020257
2021-05-16,1011010504,辣椒类,9,9,153.40900000000005,0.0,153.40900000000005,874.3257999999995,874.3257999999995,5.699312295888763,3.4185235546806245,7.028845439315815,0.0008734819991004437,1.293603582767138,-0.7948182941672094,-0.7521252612994651
2021-05-16,1011010801,食用菌,10,10,51.103,0.0,51.103,482.49280000000005,482.49280000000005,9.441574858618868,5.868302447997183,9.86635226894703,0.0,-0.3839950793509585,0.3573788745026136,0.31077308038267104
2021-05-17,1011010101,花叶类,19,19,176.658,0.0,176.658,751.5290000000001,751.5290000000001,4.254146429824861,2.4594779177846466,13.912824780083552,0.0,-0.06237193749772808,-0.8898299306388426,-0.9612196959595454
2021-05-17,1011010201,花菜类,2,2,27.587000000000003,0.0,27.587000000000003,174.97,174.97,6.342480153695581,3.8516094537282055,13.569551600391488,0.0,-0.4698109662024575,-1.2431828255033819,-1.3432941342398899
2021-05-17,1011010402,水生根茎类,2,2,5.011,0.0,5.011,50.11,50.11,10.0,6.6119197764917175,11.374051087607265,0.0,-1.0261276323349953,0.07750607021485609,-0.004927401476765608
2021-05-17,1011010501,茄类,4,4,29.920999999999996,0.0,29.920999999999996,188.09660000000002,188.09660000000002,6.2864409611978225,3.641895324354133,7.207818923164332,0.0,0.6900481825086291,-1.0147964708377184,-1.133375288241273
2021-05-17,1011010504,辣椒类,10,9,76.09899999999999,0.0,76.09899999999999,359.8513999999999,359.8513999999999,4.728727052917909,2.8518496957910093,6.483146690495277,0.0,-0.14727528880868207,-1.0566620022896016,-0.9521631161257392
2021-05-17,1011010801,食用菌,7,7,25.732999999999997,0.0,25.732999999999997,278.91299999999995,278.91299999999995,10.838728480938872,6.603272840321766,8.769159445070532,0.0,-0.9055521003221331,0.9347079188091555,0.8145647854305638
2021-05-18,1011010101,花叶类,20,20,173.271,0.0,173.271,771.1896000000003,771.1896000000003,4.450771335076269,2.587948589204195,13.453738479029958,0.009257175176457688,-0.10126672058396563,-0.7600119388392894,-0.8278348987273252
2021-05-18,1011010201,花菜类,2,2,31.098000000000006,0.0,31.098000000000006,220.04700000000005,220.04700000000005,7.0759212811113255,4.149348832722362,11.662604669110555,0.0,-0.315897523933362,-0.9473236683988449,-1.1746691178683006
2021-05-18,1011010402,水生根茎类,3,3,12.309000000000001,0.0,12.309000000000001,123.09000000000002,123.09000000000002,10.0,8.615581281988788,12.708825249817206,0.0,-0.7936284523502578,0.07750607021485609,0.8582538408905782
2021-05-18,1011010501,茄类,4,4,23.783,0.0,23.783,120.97700000000002,120.97700000000002,5.086700584451079,3.053544969095572,5.928903838876508,0.0,0.23617322197133628,-1.496226861035269,-1.4703619225757978
2021-05-18,1011010504,辣椒类,7,7,84.86400000000002,0.0,84.86400000000002,438.89320000000004,438.89320000000004,5.171724170437405,3.2716825744720968,7.111167161576169,0.0,0.01608395720557345,-0.9371505953535297,-0.8039606410698651
2021-05-18,1011010801,食用菌,8,8,29.450000000000003,0.0,29.450000000000003,304.23,304.23,10.330390492359932,6.601005432937181,9.600516129032258,0.05093378607809847,-0.829137932133333,0.7246535050048508,0.8130105717584926
2021-05-19,1011010101,花叶类,18,17,140.82299999999998,0.0,140.82299999999998,591.6644000000001,591.6644000000001,4.201475611228281,2.5064363775803677,13.723280074987752,0.0,-0.4738849436669996,-0.9246048737616572,-0.9124650302527345
2021-05-19,1011010201,花菜类,2,2,33.900999999999996,0.0,33.900999999999996,215.813,215.813,6.365977404796319,4.090848647532522,11.732688121294359,0.0,-0.19302102758466572,-1.2337043866143156,-1.207800760443438
2021-05-19,1011010402,水生根茎类,2,2,12.199000000000002,0.0,12.199000000000002,121.99000000000001,121.99000000000001,10.0,6.040999262234609,16.845932453479794,0.0,-0.7971328247534258,0.07750607021485609,-0.2508810605341606
2021-05-19,1011010501,茄类,3,3,20.578,0.0,20.578,116.524,116.524,5.662552240256585,3.6226951112838957,7.03967343765186,0.0,-0.0008207904955952266,-1.2651497940934167,-1.1443725029505285
2021-05-19,1011010504,辣椒类,9,8,76.853,0.0,76.853,406.24440000000004,406.24440000000004,5.2859927393855815,3.252814333858145,7.029516869868451,0.0,-0.13322247973911572,-0.9063233125033945,-0.8106211960214499
2021-05-19,1011010801,食用菌,10,10,28.798,0.0,28.798,309.5048,309.5048,10.747440794499619,6.448990554899647,9.321512257795682,0.0,-0.8425417625500932,0.8969862023658235,0.7088106809888042
2021-05-20,1011010101,花叶类,20,20,148.851,0.0,148.851,641.9808000000002,641.9808000000002,4.3129088820364,2.4899637221113733,13.87133160005643,0.03258291848895876,-0.38169500607729906,-0.8510330980119414,-0.9295677805172881
2021-05-20,1011010201,花菜类,2,2,17.189,0.0,17.189,110.458,110.458,6.426086450637035,3.703188085403456,13.352175228343707,0.0,-0.9256332312876338,-1.2094572985086174,-1.4273527352492839
2021-05-20,1011010402,水生根茎类,2,2,9.405999999999999,0.431,8.974999999999998,94.05999999999999,89.75,10.0,5.316432064639592,21.844091005741017,0.0,-0.886112025862959,0.07750607021485609,-0.5630260072144301
2021-05-20,1011010501,茄类,4,4,22.176999999999996,0.0,22.176999999999996,119.74800000000002,119.74800000000002,5.399648284258467,3.366922487261577,6.468407809893133,0.0,0.11741740792394377,-1.3706475805927465,-1.29087017216042
2021-05-20,1011010504,辣椒类,9,8,61.568000000000005,0.601,60.967000000000006,377.68399999999997,369.27,6.134420478170477,3.356851286382536,6.868931587837838,0.0,-0.4180993850817153,-0.6774351578500843,-0.7738957877832413
2021-05-20,1011010801,食用菌,12,12,35.447,0.0,35.447,345.05100000000004,345.05100000000004,9.734279346630181,5.889025305385506,9.844685869043925,0.04581487855107626,-0.7058514735300956,0.47832964156801405,0.3249777391909092
2021-05-21,1011010101,花叶类,19,17,106.472,0.0,106.472,474.6945999999999,474.6945999999999,4.458398452175219,2.5138439214065667,13.205589356826206,0.010331354722368324,-0.8683563619709103,-0.7549762744928037,-0.904774140804359
2021-05-21,1011010201,花菜类,2,2,33.979000000000006,0.0,33.979000000000006,249.52400000000006,249.52400000000006,7.343476853350599,4.398737455487213,11.820440271932663,0.0,-0.18960170303411286,-0.8393957610012234,-1.0334276041032153
2021-05-21,1011010402,水生根茎类,3,2,4.177999999999999,0.0,4.177999999999999,41.78,41.78,10.000000000000002,6.557285782671134,12.13430828147439,0.0,-1.0526652888062598,0.0775060702148566,-0.028463831423719856
2021-05-21,1011010501,茄类,3,3,21.886000000000003,0.0,21.886000000000003,127.547,127.547,5.827789454445764,3.291132687562825,5.991370282372292,0.0,0.0958993868232026,-1.1988436014836759,-1.33427993521928
2021-05-21,1011010504,辣椒类,8,8,36.49400000000001,0.0,36.49400000000001,322.04139999999995,322.04139999999995,8.82450265797117,4.63485394859429,8.942684550885078,0.0,-0.8854205185171322,0.04829305429226057,-0.3227563766375693
2021-05-21,1011010801,食用菌,12,12,43.516,0.0,43.516,468.3954,468.3954,10.763751263902932,6.516607914330364,10.171310092839416,0.0,-0.5399687931116326,0.9037259821311794,0.7551595749771661
2021-05-22,1011010101,花叶类,18,18,190.36300000000006,0.0,190.36300000000006,989.5566000000003,989.5566000000003,5.198261216728041,2.90427961316012,14.20096478832546,0.0,0.09501011216181966,-0.26649543744571336,-0.49940391115329047
2021-05-22,1011010201,花菜类,2,2,34.962,0.0,34.962,276.90960000000007,276.90960000000007,7.920302042217266,4.93801613180024,10.814110176763343,0.0,-0.14650944619830533,-0.6067131259599232,-0.7280065478447554
2021-05-22,1011010402,水生根茎类,2,2,9.18,0.0,9.18,91.8,91.8,10.0,6.9440697167756,9.192063180827887,0.0,-0.8933119182549226,0.07750607021485609,0.1381634336368002
2021-05-22,1011010501,茄类,4,4,25.845,0.0,25.845,180.84719999999996,180.84719999999996,6.997376668601276,3.5804979686593152,6.673734184561812,0.0,0.3886479969188595,-0.7295130364760972,-1.1685415596095359
2021-05-22,1011010504,辣椒类,9,9,98.93600000000004,0.0,98.93600000000004,521.9258000000001,521.9258000000001,5.275388129700008,3.672704475620603,6.991602348993288,0.0,0.27835335936331435,-0.9091842155960089,-0.662398506897504
2021-05-22,1011010801,食用菌,10,9,45.209,0.0,45.209,448.1536,448.1536,9.912928841602335,5.975999469132251,9.694424340286227,0.005706828286403149,-0.5051640616767016,0.5521508309851481,0.38459491929322875
2021-05-23,1011010101,花叶类,16,15,217.25900000000001,0.0,217.25900000000001,1105.2308000000003,1105.2308000000003,5.087157724190943,2.8358939790756654,15.006813204516272,0.0,0.4038716668968192,-0.33984948313306346,-0.5704053610185535
2021-05-23,1011010201,花菜类,2,2,64.23100000000002,0.0,64.23100000000002,506.4336000000002,506.4336000000002,7.884566642275537,4.741829023368778,11.510950475627032,0.0,1.1365701726493604,-0.6211282506513973,-0.8391173269526789
2021-05-23,1011010402,水生根茎类,3,3,17.229,0.0,17.229,202.29000000000002,202.29000000000002,11.74125021765628,15.65373730338383,17.8380109118347,0.0,-0.636887432135828,0.5725676742090994,3.890305034096403
2021-05-23,1011010501,茄类,4,4,42.331,0.0,42.331,296.75939999999997,296.75939999999997,7.010450969738488,3.9533670359783613,6.819986062223901,0.0,1.6077067456021144,-0.7242665964795403,-0.9549751175733471
2021-05-23,1011010504,辣椒类,12,10,137.4850000000001,0.0,137.4850000000001,672.2948000000001,672.2948000000001,4.889950176382875,3.461825144561224,6.570381787104047,0.0,0.9968172013032487,-1.0131673573948115,-0.736839648571087
2021-05-23,1011010801,食用菌,10,10,62.384,0.0,62.384,518.0462000000001,518.0462000000001,8.30415170556553,4.908203064888434,9.803330180815594,0.0,-0.15208003191005118,-0.11262486125981876,-0.3473352057238747
2021-05-24,1011010101,花叶类,17,17,148.83100000000005,0.0,148.83100000000005,785.9468,785.9468,5.280800370890471,3.260085802017051,14.058879131363756,0.0,-0.38192467707278854,-0.2120004729115925,-0.12998779594001453
2021-05-24,1011010201,花菜类,2,2,40.92399999999999,0.0,40.92399999999999,302.76199999999994,302.76199999999994,7.398152673247972,4.576762291076141,13.95440914866582,0.0,0.11484969444776265,-0.8173403548013652,-0.9326030476836168
2021-05-24,1011010402,水生根茎类,2,2,4.279999999999999,0.0,4.279999999999999,42.8,42.8,10.0,6.619908878504674,12.31507710280374,0.0,-1.0494157798505945,0.07750607021485609,-0.001485680915670882
2021-05-24,1011010501,茄类,4,4,17.043,0.0,17.043,119.56660000000001,119.56660000000001,7.01558411077862,4.0765569441999645,6.193068708560699,0.0,-0.2622166825613058,-0.7222067757535007,-0.8844162198272357
2021-05-24,1011010504,辣椒类,10,10,54.772000000000006,0.0,54.772000000000006,320.71759999999995,320.71759999999995,5.8555028116555885,3.7006738844665157,7.074514167822975,0.0,-0.5447610434859226,-0.7526813421394289,-0.6525252077175161
2021-05-24,1011010801,食用菌,10,10,29.627000000000002,0.0,29.627000000000002,318.79339999999996,318.79339999999996,10.760232220609577,6.738785229689135,9.571700475917236,0.0614304519526108,-0.8254991622195805,0.9022718500522369,0.9074529050166801
2021-05-25,1011010101,花叶类,16,16,130.325,0.0,130.325,664.059,664.059,5.095407634759256,3.179767504316132,13.953567772875505,0.0,-0.5944392491997192,-0.3344026308071343,-0.2133783451953214
2021-05-25,1011010201,花菜类,2,2,29.553999999999995,0.0,29.553999999999995,224.73899999999998,224.73899999999998,7.604351356838331,4.62809027542803,12.346059416661026,0.0,-0.3835826150366046,-0.7341628965941052,-0.903533388739283
2021-05-25,1011010402,水生根茎类,2,2,5.412,0.0,5.412,54.120000000000005,54.120000000000005,10.000000000000002,6.663906134515891,11.817980413895048,0.0,-1.0133526020289005,0.0775060702148566,0.017468421860833083
2021-05-25,1011010501,茄类,4,4,17.94,0.0,17.94,122.0698,122.0698,6.804336677814939,4.0733539576365665,7.0496042363433675,0.0,-0.1958879371064422,-0.8069758941820323,-0.886250779205285
2021-05-25,1011010504,辣椒类,9,9,57.51900000000001,0.0,57.51900000000001,353.85480000000007,353.85480000000007,6.151963698951651,3.9721526799840055,7.398184599871346,0.0,-0.4935633425388422,-0.6727023618231306,-0.5566922430691188
2021-05-25,1011010801,食用菌,10,9,35.047000000000004,0.0,35.047000000000004,332.05039999999997,332.05039999999997,9.474431477729903,5.898229805689502,9.026910434559303,0.04519645048078295,-0.7140746823747337,0.3709558213805234,0.3312870421923505
2021-05-26,1011010101,花叶类,19,18,166.467,0.0,166.467,838.8032000000001,838.8032000000001,5.038855749187527,3.2229049601422504,14.24225582247532,0.012014393243105239,-0.17940079324967548,-0.3717399773045833,-0.16859084050726594
2021-05-26,1011010201,花菜类,2,2,46.54699999999998,0.0,46.54699999999998,347.62999999999994,347.62999999999994,7.468365308183128,4.495711431456377,13.406750596171612,0.0,0.36134792454719916,-0.7890176302996766,-0.9785062888890146
2021-05-26,1011010402,水生根茎类,2,2,4.008000000000001,0.0,4.008000000000001,40.08,40.08,9.999999999999998,6.031821357285429,16.38933632734531,0.0,-1.0580811370657013,0.07750607021485559,-0.25483491969381833
2021-05-26,1011010501,茄类,4,4,15.809999999999999,0.0,15.809999999999999,95.82259999999998,95.82259999999998,6.06088551549652,3.6301998734977863,6.173663504111322,0.0,-0.35339097815310816,-1.1053070915851961,-1.1400740359957011
2021-05-26,1011010504,辣椒类,8,8,65.41600000000001,0.0,65.41600000000001,387.218,387.218,5.919316375198727,3.6599732481350125,7.317709276018098,0.0,-0.34638160086461844,-0.7354657701660755,-0.6668926747430317
2021-05-26,1011010801,食用菌,11,11,31.969,0.0,31.969,240.27840000000003,240.27840000000003,7.515981106697113,4.416090274953861,8.90748256123119,0.03519034064249742,-0.7773522744342243,-0.43831115038787066,-0.6846581021372644
2021-05-27,1011010101,花叶类,19,19,145.237,0.0,145.237,677.959,677.959,4.667949627161122,2.9094893174604266,13.920879941061852,0.0,-0.42319655496234854,-0.6166239498921956,-0.4939949306906064
2021-05-27,1011010201,花菜类,2,2,43.95200000000001,0.0,43.95200000000001,335.4140000000001,335.4140000000001,7.6313705860939205,4.651840644339279,12.135309428467416,0.0,0.24758962699997678,-0.723263744509003,-0.8900823418538483
2021-05-27,1011010402,水生根茎类,2,2,8.319,0.0,8.319,83.19,83.19,9.999999999999998,6.734847938454141,10.940943623031613,0.0,-0.9207415967924477,0.07750607021485559,0.04803028787023581
2021-05-27,1011010501,茄类,4,4,15.644999999999998,0.0,15.644999999999998,94.81300000000002,94.81300000000002,6.060274848194314,3.925365292425695,6.30685330776606,0.0,-0.36559191795249785,-1.1055521394332808,-0.971013543030173
2021-05-27,1011010504,辣椒类,10,9,37.078,0.0,37.078,280.15160000000003,280.15160000000003,7.555736555369761,3.9653117751766547,9.114713037380657,0.0,-0.8745361146754523,-0.29399364690284985,-0.5591071064005854
2021-05-27,1011010801,食用菌,10,9,19.573999999999998,0.0,19.573999999999998,139.80820000000003,139.80820000000003,7.142546234801269,4.5614207622356195,7.331313477061409,0.08174108511290488,-1.032168958507449,-0.592621166307497,-0.5850400838500953
2021-05-28,1011010101,花叶类,18,17,123.82400000000001,0.0,123.82400000000001,586.6604,586.6604,4.7378569582633405,3.049307323297583,13.744672115260366,0.0,-0.669093806283755,-0.570468915136285,-0.3488287526677777
2021-05-28,1011010201,花菜类,2,2,42.18900000000001,0.0,42.18900000000001,323.658,323.658,7.671620564602146,4.788188153310104,11.82135959610325,0.0,0.170304124658645,-0.7070275064937201,-0.8128617840287375
2021-05-28,1011010402,水生根茎类,2,2,6.205,0.0,6.205,62.05,62.05,10.0,6.192006446414183,15.769116841257052,0.0,-0.9880892627951521,0.07750607021485609,-0.1858268742412607
2021-05-28,1011010501,茄类,4,4,16.472,0.0,16.472,96.6398,96.6398,5.866913550267119,3.7789958717824192,6.152211631860126,0.0,-0.30443932877616303,-1.1831439308862115,-1.0548488598464518
2021-05-28,1011010504,辣椒类,9,9,67.00999999999999,0.0,67.00999999999999,363.15920000000006,363.15920000000006,5.419477689897032,3.4462823459185192,6.905090285032085,0.0,-0.31667314243373207,-0.8703118496529318,-0.7423263108720015
2021-05-28,1011010801,食用菌,13,10,28.172000000000004,0.0,28.172000000000004,280.08119999999997,280.08119999999997,9.941828766150785,6.259866534147379,8.564801930995314,0.07308675280420274,-0.8554110843919518,0.5640928003960579,0.5791740127973865
2021-05-29,1011010101,花叶类,18,18,180.87499999999997,0.0,180.87499999999997,954.1888000000001,954.1888000000001,5.275404561161024,3.2292377055977886,14.30628749136144,0.0,-0.013945808098654233,-0.21556295744178805,-0.16201586149317093
2021-05-29,1011010201,花菜类,2,2,52.779,0.0,52.779,348.79999999999995,348.79999999999995,6.608689061937512,5.092140624111863,11.177967373387142,0.0,0.6345431886374884,-1.135798142176874,-0.6407179764535308
2021-05-29,1011010402,水生根茎类,2,2,9.57,0.0,9.57,95.69999999999999,95.69999999999999,9.999999999999998,6.449350052246603,13.339276907001045,0.0,-0.8808873251891446,0.07750607021485559,-0.07496275233828825
2021-05-29,1011010501,茄类,4,4,18.291,0.0,18.291,119.8882,119.8882,6.554491279864414,4.1017992455305885,6.8105663987753555,0.0,-0.16993321062410438,-0.9072335580530668,-0.8699583069658989
2021-05-29,1011010504,辣椒类,9,9,116.8449999999999,0.0,116.8449999999999,616.5252000000002,616.5252000000002,5.2764363045059754,3.309272454961702,6.876016688775731,0.0,0.6121355312822271,-0.9089014398378333,-0.790691281740231
2021-05-29,1011010801,食用菌,14,12,35.882,0.0,35.882,321.68939999999986,321.68939999999986,8.965202608550245,5.512370269215763,8.643073407279415,0.04854801850510005,-0.6969087339115516,0.16053327966416447,0.06679634186051268
2021-05-30,1011010101,花叶类,17,17,196.236,0.0,196.236,987.7686000000003,987.7686000000003,5.033574879227055,3.1856873866161153,14.913963034305633,0.0,0.16245299998746787,-0.3752265749578483,-0.20723202174657718
2021-05-30,1011010201,花菜类,2,2,21.296000000000003,0.0,21.296000000000003,120.82699999999997,120.82699999999997,5.673694590533431,4.682322501878287,14.187742299023292,0.0,-0.745592642452779,-1.5129608971231343,-0.8728189091701504
2021-05-30,1011010402,水生根茎类,2,2,4.719,0.0,4.719,47.19,47.19,9.999999999999998,6.280216147488876,15.056155965246877,0.0,-1.03543014816886,0.07750607021485559,-0.14782596482936086
2021-05-30,1011010501,茄类,4,4,27.038000000000004,0.0,27.038000000000004,159.93599999999998,159.93599999999998,5.915230416450919,3.835924624602412,6.290727494637178,0.0,0.4768644889229314,-1.1637553963408747,-1.0222420488906898
2021-05-30,1011010504,辣椒类,12,10,106.61500000000001,0.0,106.61500000000001,488.11359999999996,488.11359999999996,4.578282605637105,3.1666247713736335,6.9972222482765085,0.0,0.42147208727471874,-1.0972487845714465,-0.8410464131324006
2021-05-30,1011010801,食用菌,8,7,33.49199999999999,0.0,33.49199999999999,383.18960000000004,383.18960000000004,11.441227755882005,7.482360862295473,9.210227517018987,0.06467216051594413,-0.7460424067582647,1.18367147230924,1.4171431451881176
2021-05-31,1011010101,花叶类,18,18,191.98,0.0,191.98,1014.1018000000001,1014.1018000000001,5.282330451088656,3.4385704240025006,13.742104385873528,0.0,0.11357901214718828,-0.2109902654896658,0.05532403320775537
2021-05-31,1011010201,花菜类,2,2,39.165000000000006,0.0,39.165000000000006,249.173,249.173,6.3621345589174,5.017547555215116,11.747675220222137,0.0,0.037739542083383114,-1.2352545330406903,-0.6829638409623298
2021-05-31,1011010402,水生根茎类,2,2,5.404,0.0,5.404,54.040000000000006,54.040000000000006,10.000000000000002,5.6735751295336785,20.589093264248707,0.0,-1.0136074654764038,0.0775060702148566,-0.40916808579786823
2021-05-31,1011010501,茄类,4,4,25.363,0.0,25.363,139.95000000000002,139.95000000000002,5.51788037692702,3.1142585656270945,6.286822536766155,0.0,0.35300646368670324,-1.3232035471914185,-1.435587284691011
2021-05-31,1011010504,辣椒类,10,9,60.11799999999999,0.0,60.11799999999999,273.39560000000006,273.39560000000006,4.5476496224092635,2.7965877108353565,7.300209255131575,0.0,-0.4451240179078046,-1.1055129262089984,-0.9716707901617917
2021-05-31,1011010801,食用菌,11,11,34.114000000000004,0.0,34.114000000000004,353.56019999999995,353.56019999999995,10.364079263645422,6.7550603857653755,9.900105235387228,0.028140939203845923,-0.7332553170048521,0.7385743121511812,0.9186088491406831
2021-06-01,1011010101,花叶类,17,17,151.091,0.0,151.091,773.1038000000001,773.1038000000001,5.116809075325467,3.444747006770754,14.224477566499658,0.0,-0.355971854582415,-0.32027272171768995,0.06173687616271305
2021-06-01,1011010201,花菜类,2,2,41.592999999999996,0.0,41.592999999999996,286.17499999999995,286.17499999999995,6.8803644844084335,4.904343519342197,12.17105234053807,0.0,0.14417697809288524,-1.0262083489490603,-0.7470770679962843
2021-06-01,1011010402,水生根茎类,2,2,7.2170000000000005,0.0,7.2170000000000005,72.17,72.17,10.0,5.883501454898156,18.710762089510876,0.0,-0.9558490366860051,0.07750607021485609,-0.3187314198058409
2021-06-01,1011010501,茄类,4,4,26.937999999999995,0.0,26.937999999999995,132.09,132.09,4.903482069938378,2.6525733165045655,5.674617269285025,0.0,0.4694699799536037,-1.5697485684337065,-1.7000245487006915
2021-06-01,1011010504,辣椒类,11,9,76.64800000000001,0.0,76.64800000000001,357.7766000000001,357.7766000000001,4.66778780920572,2.6298815363740737,6.919310223358731,0.0,-0.13704320369039005,-1.0731021425651044,-1.0305186530063446
2021-06-01,1011010801,食用菌,14,13,33.668000000000006,0.0,33.668000000000006,390.0558000000001,390.0558000000001,11.58535701556374,7.638183735297611,10.407895627895924,0.0,-0.7424241948666236,1.2432282786756677,1.5239532584865856
2021-06-02,1011010101,花叶类,19,19,178.517,0.0,178.517,895.9151999999999,895.9151999999999,5.0186548059848635,3.299517861044047,14.660371449217726,0.0,-0.041024018466929164,-0.3850772800011745,-0.08904742301561132
2021-06-02,1011010201,花菜类,2,2,43.414,0.0,43.414,296.50199999999995,296.50199999999995,6.829640208227759,4.1835668217625654,13.824403187911733,0.0,0.22400505510001237,-1.0466697616440774,-1.1552897231050019
2021-06-02,1011010402,水生根茎类,2,2,8.681000000000001,0.0,8.681000000000001,86.81,86.81,10.0,5.153590600161271,23.11833890104826,0.0,-0.9092090257929308,0.07750607021485609,-0.633178424292705
2021-06-02,1011010501,茄类,4,4,27.706000000000003,0.0,27.706000000000003,148.873,148.873,5.373312639861401,3.1119136649101273,6.224031617700137,0.0,0.5262598088380359,-1.3812155166261773,-1.4369303623205165
2021-06-02,1011010504,辣椒类,9,8,89.38600000000002,0.0,89.38600000000002,290.47440000000006,290.47440000000006,3.2496632582283578,2.5562265902937815,6.408300293110777,0.0,0.10036353626734891,-1.4556826461288348,-1.0565191066713806
2021-06-02,1011010801,食用菌,14,13,43.528,0.0,43.528,429.8430000000001,429.8430000000001,9.875091894872268,6.501379801507076,9.411583118911963,0.02851038412056607,-0.5397220968462935,0.5365159230221467,0.7447213355541583
2021-06-03,1011010101,花叶类,20,19,142.37200000000007,0.0,142.37200000000007,654.9906000000001,654.9906000000001,4.60055769392858,2.8888595369876087,14.384726139971338,0.0,-0.4560969250662953,-0.6611182392832164,-0.5154138199585372
2021-06-03,1011010201,花菜类,2,2,36.284000000000006,0.0,36.284000000000006,262.1360000000001,262.1360000000001,7.224561790320804,4.5525267335464665,12.284209017748868,0.0,-0.08855627881586602,-0.8873643149859053,-0.9463288816630591
2021-06-03,1011010402,水生根茎类,2,2,11.019,0.0,11.019,110.19,110.19,10.0,5.541992921317725,19.26378437244759,0.0,-0.8347251832601388,0.07750607021485609,-0.4658539549677251
2021-06-03,1011010501,茄类,4,4,11.679,0.0,11.679,70.836,70.836,6.0652453120986385,3.538082883808545,6.805763335902046,0.0,-0.6588581436760077,-1.103557597594645,-1.1928354460007369
2021-06-03,1011010504,辣椒类,9,8,75.206,0.0,75.206,283.7836,283.7836,3.7734170145998984,2.7404954391936815,6.580518309709332,0.0,-0.16391873509399038,-1.3143847779564517,-0.9914715583029581
2021-06-03,1011010801,食用菌,15,13,48.365,0.0,48.365,440.79859999999996,440.79859999999996,9.11399979323891,5.951197973741341,10.13137123953272,0.016540887005065646,-0.4402829438925066,0.22201895672891317,0.36759452338448334
2021-06-04,1011010101,花叶类,17,16,121.093,0.0,121.093,601.6274,601.6274,4.968308655331026,3.067624883354116,13.080442882743014,0.0,-0.7004553807179196,-0.418317403699452,-0.3298105284541703
2021-06-04,1011010201,花菜类,2,2,31.415999999999997,0.0,31.415999999999997,249.53699999999992,249.53699999999992,7.942990832696713,4.845430035650624,12.00822383498854,0.0,-0.30195720076572574,-0.5975608079673084,-0.7804427826207974
2021-06-04,1011010402,水生根茎类,2,2,13.460999999999999,0.0,13.460999999999999,150.706,150.706,11.195750687170344,6.843777579674616,15.074375603595572,0.0,-0.756928115909806,0.41747458660910547,0.09495738747331589
2021-06-04,1011010501,茄类,4,4,16.743,0.0,16.743,96.55499999999999,96.55499999999999,5.766887654542197,3.446131517649167,6.506584244161741,0.0,-0.28440020946928696,-1.2232822032508452,-1.2455019926044062
2021-06-04,1011010504,辣椒类,10,9,63.70300000000001,0.0,63.70300000000001,355.5244,355.5244,5.580967929296893,2.9709032541638543,7.60803557132317,0.00646751330392603,-0.3783079429550256,-0.8267451424355398,-0.9101367934839927
2021-06-04,1011010801,食用菌,13,13,47.048,0.0,47.048,475.47779999999995,475.47779999999995,10.106227682366942,6.832477469818057,10.402777588845435,0.040809386158816525,-0.4673578590134777,0.632025393969055,0.9716750477005731
2021-06-05,1011010101,花叶类,19,18,204.28699999999998,0.0,204.28699999999998,1054.9114,1054.9114,5.16386945816425,3.17286910082384,13.96162976596651,0.0,0.2549070592219816,-0.2892019660286408,-0.22054061920602147
2021-06-05,1011010201,花菜类,2,2,61.486,0.0,61.486,499.1819999999998,499.1819999999998,8.118628630907846,4.902187489835084,11.551565559639593,0.0,1.016236250966458,-0.5267111528388373,-0.7482981376181889
