date,水生根茎类,花叶类,花菜类,茄类,辣椒类,食用菌
2021-02-17,0.004168811081,-0.000176606029,-0.000328014631,-8.956306792e-05,-0.0006075013273,-2.378466536e-06
2021-02-18,0.004190057668,-0.0001893570124,-0.0003307383429,-8.991512891e-05,-0.000612393232,-2.379175513e-06
2021-02-19,0.004211103541,-0.0002021110588,-0.0003334770678,-9.026539358e-05,-0.0006172683355,-2.37981313e-06
2021-02-20,0.00423195023,-0.0002148619578,-0.0003362311273,-9.061380701e-05,-0.0006221260327,-2.380380352e-06
2021-02-21,0.004252599331,-0.0002276033287,-0.0003390008519,-9.096031232e-05,-0.0006269656921,-2.380877317e-06
2021-02-22,0.004273052509,-0.0002403286169,-0.000341786582,-9.130485066e-05,-0.0006317866549,-2.381303263e-06
2021-02-23,0.004293311501,-0.0002530310898,-0.0003445886677,-9.164736109e-05,-0.0006365882339,-2.381656484e-06
2021-02-24,0.004313378116,-0.0002657038329,-0.0003474074697,-9.198778058e-05,-0.0006413697127,-2.381934245e-06
2021-02-25,0.004333254238,-0.0002783397456,-0.0003502433595,-9.232604387e-05,-0.0006461303446,-2.382132735e-06
2021-02-26,0.004352941828,-0.0002909315368,-0.0003530967202,-9.266208344e-05,-0.0006508693517,-2.382247041e-06
2021-02-27,-0.00329398333,-0.0003034717203,-0.0003559679465,-9.299582942e-05,-0.0006555859238,-2.382271027e-06
2021-02-28,0.004612788539,-0.0003159526106,-0.0003588574456,-9.332720952e-05,-0.0006602792168,-2.382197294e-06
2021-03-01,0.004410894205,-0.0003283663176,-0.0003617656379,-9.365614897e-05,-0.0006649483525,-2.382017137e-06
2021-03-02,0.004429848863,-0.0003407047418,-0.000364692957,-9.398257041e-05,-0.0006695924165,-2.381720464e-06
2021-03-03,0.004448625987,-0.0003529595694,-0.0003676398507,-9.430639383e-05,-0.0006742104573,-2.3812957e-06
2021-03-04,0.004467228025,-0.0003651222668,-0.0003706067815,-9.462753649e-05,-0.0006788014851,-2.380729784e-06
2021-03-05,0.004485657514,-0.0003771840753,-0.0003735942274,-9.494591284e-05,-0.0006833644705,-2.380008037e-06
2021-03-06,0.004503917079,-0.0003891360058,-0.000376602682,-9.526143444e-05,-0.000687898343,-2.379114142e-06
2021-03-07,-0.00232894131,-0.0004009688325,-0.0003796326558,-9.55740099e-05,-0.0006924019895,-2.378030036e-06
2021-03-08,0.004539937378,-0.0004126730879,-0.0003826846765,-9.588354477e-05,-0.0006968742533,-2.376735877e-06
2021-03-09,0.004557703806,-0.0004242390565,-0.0003857592895,-9.618994147e-05,-0.0007013139322,-2.375209945e-06
2021-03-10,0.004575311696,-0.000435656769,-0.0003888570594,-9.649309926e-05,-0.0007057197773,-2.373428598e-06
2021-03-11,0.00603858157,-0.0004469159961,-0.0003919785696,0.0140230961,-0.0007100904912,-2.37136617e-06
2021-03-12,0.004610064228,-0.000458006243,-0.0003951244239,0.01246406136,-0.0007144247269,-2.368994943e-06
2021-03-13,0.004627215266,-0.0004689167427,-0.000398295247,-0.2921394849,-0.0007187210857,-2.366285043e-06
2021-03-14,0.004644220556,-0.0004796364508,-0.0004014916849,-9.767127161e-05,-0.002194652677,-2.363204398e-06
2021-03-15,0.004661083507,-0.0004901540391,-0.0004047144061,-9.795670727e-05,-0.0007271943121,-2.359718653e-06
2021-03-16,0.004677807606,-0.0005004578902,-0.0004079641018,-9.823830741e-05,-0.0007313681129,-2.355791134e-06
2021-03-17,0.004694396418,-0.0005105360921,-0.0004112414873,-9.851597241e-05,-0.0007354978998,-2.351382766e-06
2021-03-18,0.006432246732,-0.0005203764329,-0.000414547302,-9.87896003e-05,-0.0007395819954,-2.346452026e-06
2021-03-19,0.004727182794,-0.0005299663963,-0.0004178823106,-9.905908679e-05,-0.0007436186617,-2.340954899e-06
2021-03-20,0.00474338782,-0.0005392931573,-0.0004212473034,-9.93243253e-05,-0.0007476060987,-2.334844808e-06
2021-03-21,0.004759472472,-0.01820241937,-0.0004246430971,-9.958520711e-05,-0.000751542443,-2.328072609e-06
2021-03-22,0.004775440605,-0.0005571042205,-0.000428070535,-9.984162133e-05,-0.000755425767,-2.320586532e-06
2021-03-23,0.004791296114,-0.0005655613831,-0.0004315304882,-0.0001000934551,-0.0007592540773,-2.312332169e-06
2021-03-24,0.004807042915,-0.0005737010682,-0.0004350238551,-0.0001003405938,-0.0007630253141,-2.303252451e-06
2021-03-25,0.004822684937,-0.0005815089656,-0.0004385515625,-0.0001005829209,-0.0007667373503,-2.293287664e-06
2021-03-26,0.004838226108,-0.0005889704543,-0.0004421145651,-0.0001008203186,-0.000770387991,-2.282375442e-06
2021-03-27,0.004853670335,-0.000596070606,-0.0004457138462,-0.0001010526678,-0.0007739749734,-2.270450799e-06
2021-03-28,0.00486902149,-0.000602794191,-0.0004493504171,-0.0001012798484,-0.0007774959664,-2.257446178e-06
2021-03-29,0.004884283391,-0.0006091256862,-0.0004530253171,-0.0001015017396,-0.0007809485715,-2.243291509e-06
2021-03-30,0.004899459776,-0.0006150492852,-0.0004567396131,-0.0001017182204,-0.0007843303232,-2.227914308e-06
2021-03-31,0.004914554278,-0.000620548912,-0.0004604943986,-0.0001019291698,-0.0007876386907,-2.211239758e-06
2021-04-01,0.004929570404,-0.0006256082372,-0.0004642907931,-0.0001021344677,-0.000790871079,-2.193190881e-06
2021-04-02,0.004944511497,-0.0006302106986,-0.0004681299406,-0.0001023339948,-0.000794024832,-2.173688658e-06
2021-04-03,0.004959380711,-0.0006343395255,-0.0004720130082,-0.0001025276338,-0.0007970972347,-2.152652286e-06
2021-04-04,0.00497418097,-0.0006379777666,-0.000475941184,-0.0001027152696,-0.0008000855179,-2.129999374e-06
2021-04-05,0.00498891493,-0.0006411083241,-0.000479915675,-0.0001028967906,-0.0008029868617,-2.105646226e-06
2021-04-06,0.00500358494,-0.0006437139921,-0.0004839377043,-0.0001030720889,-0.0008057984017,-2.079508163e-06
2021-04-07,0.003452355391,-0.0006457775009,-0.0004880085078,-0.0001032410617,-0.0008085172349,-2.051499878e-06
2021-04-08,0.005032740686,-0.0006472815671,-0.0004921293309,-0.0001034036119,-0.000811140427,-2.021535835e-06
2021-04-09,0.005047229144,-0.0006482089501,-0.0004963014239,-0.0001035596494,-0.0008136650208,-1.989530757e-06
2021-04-10,0.005061658991,-0.0006485425147,-0.0005005260372,-0.0001037090924,-0.000816088046,-1.955400075e-06
2021-04-11,0.005076030289,-0.0006482653006,-0.0005048044169,-0.0001038518682,-0.0008184065288,-1.919060527e-06
2021-04-12,0.003398423388,-0.0006473605979,-0.0005091377981,-0.0001039879149,-0.0008206175046,-1.880430728e-06
2021-04-13,0.005104594321,-0.0006458120287,-0.0005135273992,-0.0001041171824,-0.0008227180296,-1.839431818e-06
2021-04-14,0.005118783843,-0.0006436036335,-0.0005179744151,-0.000104239634,-0.0008247051951,-1.795988126e-06
2021-04-15,0.005132908275,-0.0006407199633,-0.0005224800104,-0.000104355248,-0.0008265761411,-1.750027889e-06
2021-04-16,0.005146963995,-0.0006371461726,-0.0005270453116,-0.0001044640185,-0.0008283280715,-1.701483938e-06
2021-04-17,0.005160946478,-0.0006328681143,-0.0005316714007,-0.0001045659574,-0.0008299582689,-1.650294414e-06
2021-04-18,0.005174850255,-0.0006278724321,-0.0005363593072,-0.0001046610953,-0.0008314641087,-1.596403441e-06
2021-04-19,0.005188668865,-0.0006221466469,-0.0005411100023,-0.0001047494827,-0.0008328430731,-1.53976173e-06
2021-04-20,0.00520239484,-0.0006156792329,-0.0005459243928,-0.0001048311907,-0.0008340927628,-1.480327081e-06
2021-04-21,0.005216019688,-0.0006084596765,-0.0005508033171,-0.0001049063121,-0.0008352109055,-1.418064753e-06
2021-04-22,0.005229533903,-0.0006004785118,-0.0005557475431,-0.0001049749609,-0.0008361953613,-1.352947567e-06
2021-04-23,-7.507375803e-05,-0.000591727323,-0.0005607577685,-0.0001050372722,-0.0008370441212,-1.284955809e-06
2021-04-24,0.005256187553,-0.0005821987019,-0.0005658346258,-0.0001050934013,-0.0008377552992,-1.214076649e-06
2021-04-25,0.005269303329,-0.0005718861492,-0.0005709786914,-0.0001051435215,-0.0008383271135,-1.140303159e-06
2021-04-26,0.005282261385,-0.0005607839008,-0.0005761905014,-0.0001051878209,-0.0008387578558,-1.063632666e-06
2021-04-27,0.005295048267,-0.0005488866637,-0.0005814705755,-0.0001052264989,-0.0008390458435,-9.840643802e-07
2021-04-28,0.00530765025,-0.0005361892369,-0.0005868194505,-0.0001052597592,-0.0008391893535,-9.015960458e-07
2021-04-29,0.005320053636,-0.0005226859924,-0.0005922377258,-0.0001052878031,-0.0008391865299,-8.162194716e-07
2021-04-30,0.005332245128,-0.0005083701863,-0.0005977261245,-0.000105310819,0.1869712609,-7.279146699e-07
2021-05-01,0.005344212283,-0.0004932330649,-0.0006032855717,-0.00010532897,-0.0008387330324,-6.366423309e-07
2021-05-02,0.005348082291,-0.0004818696004,-0.0006083626351,-0.0001054066731,-0.0008390484079,-5.819104176e-07
2021-05-03,0.005351589763,-0.0004699877527,-0.0006134779566,-0.0001054819479,-0.0008392719736,-5.264583507e-07
2021-05-04,0.005354729502,-0.0004575823584,-0.0006186318986,-0.0001055548357,-0.0008394024689,-4.702635046e-07
2021-05-05,0.00535749629,-0.0004446483154,-0.0006238248307,-0.0001056253753,-0.0008394386209,-4.13302546e-07
2021-05-06,0.005359884885,-0.0004311805797,-0.0006290571294,-0.000105693605,-0.0008393791462,-3.555513794e-07
2021-05-07,0.005361890019,-0.0004171741402,-0.0006343291781,-0.0001057595626,-0.0008392227575,-2.969851858e-07
2021-05-08,0.005363506276,-0.0004026240107,-0.0006396413655,-0.0001058232863,-0.0008389681741,-2.375784218e-07
2021-05-09,0.00536472773,-0.0003875252542,-0.0006449940874,-0.0001058848137,-0.0008386141108,-1.773048046e-07
2021-05-10,0.005365548293,-0.000371872968,-0.0006503877465,-0.0001059441827,-0.0008381592753,-1.161373557e-07
2021-05-11,0.005365961841,-0.0003556623092,-0.0006558227531,-0.0001060014305,-0.0008376023679,-5.404837644e-08
2021-05-12,0.005365962013,-0.0003388885061,-0.0006612995245,-0.0001060565192,-0.0008369420819,8.990542533e-09
2021-05-13,0.005365541635,-0.0003215468618,-0.0006668184837,-0.0001061090257,-0.0008361771043,7.300850502e-08
2021-05-14,0.005364693294,-0.0003036327562,-0.0006723800608,-0.0001061581232,-0.0008353061154,1.380352979e-07
2021-05-15,0.00536340953,-0.0002851416484,-0.0482223026,-0.000106202888,-0.0008343277829,2.04101398e-07
2021-05-16,0.007231911987,-0.0002660690782,-0.0006836328244,-0.0001062423788,-0.0008332407441,2.712379592e-07
2021-05-17,0.005359505658,-0.0002464106668,-0.0006893249054,-0.0001062756362,-0.0008320436283,3.394767978e-07
2021-05-18,0.0053568704,-0.0002261621175,-0.0003663246387,-0.0001063016821,-0.0008307350647,4.088503784e-07
2021-05-19,0.00535376927,-0.000205319215,-0.0007008427497,-0.0001063195194,-0.0008293136831,4.793918293e-07
2021-05-20,0.005350193844,-0.0001838778254,-0.0007066694438,-0.0001063281321,-0.0008277781138,5.511348959e-07
2021-05-21,0.005346135506,-0.000161833894,-0.0007125419484,-0.0001063264847,-0.0008261269888,6.241139667e-07
2021-05-22,0.005341585601,-0.000139183052,-0.0007184607437,-0.0001063135217,-0.0008243589423,6.983640297e-07
2021-05-23,0.005336535438,-0.0001159194393,-0.0007244263162,-0.0001062881678,-0.0008224726113,7.739206813e-07
2021-05-24,0.005330976291,-9.203686602e-05,-0.0007304391587,-0.0001062493277,-0.000820466636,8.508201033e-07
2021-05-25,0.005324899405,-6.752919563e-05,-0.0007364997701,-0.0001061958851,-0.0008183396611,9.290990626e-07
2021-05-26,0.004081501572,-4.239035125e-05,-0.0007426086552,-0.0001061267033,-0.0008160903357,1.008794876e-06
2021-05-27,0.005311157263,-1.661435453e-05,-0.0007487663247,-0.0001060406248,-0.0008137173149,1.089945417e-06
2021-05-28,0.005303474412,9.804714293e-06,-0.0007549732946,-0.0001059364707,-0.00081121926,1.17258909e-06
2021-05-29,0.005295238624,3.6872734e-05,-0.0007612300863,-0.0001058130411,-0.0008085948394,1.256764802e-06
2021-05-30,0.00528644106,6.459554686e-05,-0.0007675372261,-0.0001056691146,-0.0008058427296,1.342511985e-06
2021-05-31,0.005277072871,9.297896256e-05,-0.000773895245,-0.0001055034481,-0.0008029616157,1.429870532e-06
2021-06-01,0.005267125198,0.0001220287618,0.0006091700914,-0.0001053147772,-0.0007999501928,1.518880816e-06
2021-06-02,0.005256589178,0.0001517506994,-0.0007867660613,-0.0001051018155,-0.0007968071664,1.609583638e-06
2021-06-03,0.005245455948,0.0001821505054,-0.0007932799189,-0.0001048632549,-0.0007935312537,1.702020245e-06
2021-06-04,0.005233716653,0.0002132338905,-0.0007998467742,-0.0001045977657,-0.0007901211844,1.796232273e-06
2021-06-05,0.005221362456,0.0002450065595,-0.0008064671524,-0.0001043039961,-0.0007865757017,1.892261759e-06
2021-06-06,0.00520838454,0.0002774741924,-0.0008131415799,-0.0001039805727,-0.0007828935634,1.990151079e-06
2021-06-07,0.005194774098,0.0003106424307,-0.0008198705841,-0.0001036261006,-0.000779073543,2.089942971e-06
2021-06-08,0.005180521933,0.000344516868,0.5552671776,-0.0001032391632,-0.0007751144308,2.191680481e-06
2021-06-09,0.00516561723,0.0003791030407,-0.0008334944331,-0.0001028183224,-0.000771015035,2.295406932e-06
2021-06-10,0.009768357329,0.0004144064181,0.1325038347,-0.000102362119,-0.0007667741828,2.401165935e-06
2021-06-11,0.005133805634,0.0004504323921,-0.0008473429331,-0.0001018690732,-0.000762390722,2.509001344e-06
2021-06-12,0.005116876666,0.0004871862675,-0.0008543527559,-0.0001013376841,-0.0007578635218,2.618957224e-06
2021-06-13,0.00509925099,0.0005246732509,-0.0008614203352,-0.0001007664309,-0.0007531914743,2.731077822e-06
2021-06-14,0.005080917633,0.0005628985063,-0.0008685461981,-0.000100153773,-0.0007483734961,2.84540754e-06
2021-06-15,0.005061865691,0.0006018673661,-0.0008757308665,-9.949814867e-05,-0.0007434085291,0.4991143031
2021-06-16,0.005042084373,0.0006415851674,-0.0008829748569,-9.879796902e-05,-0.0007382955427,3.080872574e-06
2021-06-17,0.00502156301,0.000682057187,-0.0008902786793,-9.805162156e-05,-0.0007330335346,3.202097578e-06
2021-06-18,0.005000291082,0.0007232886377,-0.0008976428359,-9.725747306e-05,-0.0007276215326,3.325711041e-06
2021-06-19,0.004978258203,0.0007652846643,-0.0009050678203,-9.641387027e-05,-0.0007220585965,3.451758058e-06
2021-06-20,0.004955454132,0.001437110102,-0.0009125541164,-9.551914034e-05,-0.0007163438191,3.580283697e-06
2021-06-21,0.004931868773,0.0008515906539,-0.0009201021969,-9.457159138e-05,-0.0007104763283,3.711332937e-06
2021-06-22,0.004907492183,0.0008959104851,-0.0009277125226,-9.356951303e-05,-0.0007044552888,3.844950635e-06
2021-06-23,0.004882314579,0.0009410146201,-0.0009353855403,-9.251117711e-05,-0.0006982799038,3.981181484e-06
2021-06-24,0.004856325877,-0.005098682843,-0.0009431216825,-9.139483832e-05,-0.0006919494168,4.120070073e-06
2021-06-25,0.004829514342,0.001033594488,-0.0009509213651,-9.021873259e-05,-0.0006854631135,4.261661157e-06
2021-06-26,0.004801868019,0.001081079213,-0.0009587849864,-8.898106944e-05,-0.0006788203242,4.405999325e-06
2021-06-27,0.004773375214,0.001129366212,-0.0009667129255,-8.768003816e-05,-0.0006720204249,4.55312887e-06
2021-06-28,0.004744024501,0.001178459608,-0.0009747055409,-8.631381057e-05,-0.0006650628403,4.703093775e-06
2021-06-29,0.004713804733,0.001228363176,-0.0009827631684,-8.488054153e-05,-0.0006579470455,4.855937655e-06
2021-06-30,0.004682705045,0.001279080483,-0.0009908861203,-8.337836959e-05,-0.0006506725681,5.011703735e-06
2021-07-01,0.6478181056,-0.1770832617,0.1608332817,0.05779832709,0.4772114268,5.17043483e-06
2021-07-02,0.2196656805,-0.2800398818,-0.2868053153,0.05912085436,0.228384777,0.1389841811
2021-07-03,-0.2756370921,-0.2314441588,-0.05183948857,-7.843958357e-05,0.1392967333,0.4284972696
2021-07-04,0.423559279,-0.1923471752,0.1128831513,0.125198372,-0.1563547635,0.2293052169
2021-07-05,0.1509020736,0.01434335887,0.7317642508,0.7254191938,-0.004076689598,0.1949886569
2021-07-06,-0.2958109025,-0.04333723904,0.3748727587,0.9415688461,-0.0003043544609,0.264957918
2021-07-07,-0.3646898379,-0.1688144145,0.3716190941,0.4349589568,-0.01420535182,-0.3115580787
2021-07-08,-0.4117040745,-0.00916138111,0.5375398672,0.5545060113,0.08665191449,0.1622516094
2021-07-09,-0.4857495091,-0.3623931837,-0.03327606499,-0.05058466386,-0.235870663,0.1472209412
2021-07-10,-0.6342594194,-0.3106272876,-0.05180540591,0.3843487768,-0.3435610172,0.01101238848
2021-07-11,-0.6664118694,-0.2475771729,0.5008761008,-0.1724149664,-0.6419867687,6.930153249e-06
2021-07-12,-0.9245612696,-0.3375226631,-0.4849389697,-0.294145752,-0.07031719741,-0.07434364922
2021-07-13,-0.8072063989,-0.1217218773,0.37506706,0.09296741195,-0.6969897716,-0.8125356527
2021-07-14,0.29312149,-0.1163052031,0.3348885047,0.05076609957,-0.06899644602,0.09589589561
2021-07-15,-1.197289851,-0.1399752446,0.1098733104,-0.2262492561,-0.07255328928,-0.2841249254
2021-07-16,-0.145063318,0.2602454545,0.1310071166,0.9132783369,0.1594443325,0.1026359494
2021-07-17,-0.8037926804,-0.13854921,0.2516888106,-0.07731302275,-0.07616897328,-0.2300512261
2021-07-18,-0.127225614,-0.1541209514,0.09233920812,0.1582715243,-0.03679673086,-0.28804604
2021-07-19,-0.6728611083,-0.175621101,0.2258604435,-0.4915598657,-0.2833302236,0.04943847492
2021-07-20,-0.6783194849,-0.1743003987,0.1913315342,-0.264727198,-0.4766789758,-0.2970870045
2021-07-21,-0.4939705391,-0.2731122471,0.4370192792,0.1705120734,-0.312824183,-0.09335214515
2021-07-22,-0.1998346387,-0.08223101291,0.1175218876,-0.1080688647,-0.199323039,-0.3724971595
2021-07-23,-0.915097789,-0.1285131196,0.2765040458,-0.3927469868,-0.2639269473,-0.4799161568
2021-07-24,-0.6222416676,-0.1423010501,-0.02331876872,0.539376176,0.35011652,-0.3937212378
2021-07-25,-0.535458692,0.007161632386,-0.2423701827,-0.1215518501,-0.1359065985,-0.5202860479
2021-07-26,-0.5423006458,-0.2608057102,-0.3545391665,-0.6582018073,-0.4107915367,-0.3770581492
2021-07-27,0.03273795479,0.1538023996,0.1369353224,-0.1266401114,-0.3501957576,-0.451347999
2021-07-28,0.07982001937,0.06025229024,0.5503867375,-0.4520798522,-0.2342056761,-0.3594048125
2021-07-29,-0.6523076267,-0.2612153352,-0.1600282928,0.782919116,-0.8696789809,-0.3247532497
2021-07-30,-0.08256989128,-0.1583445121,0.2683032476,0.3253832133,-0.3208529695,-0.3376151575
2021-07-31,-1.182560374,-0.2499150904,-0.08692477964,-0.09266317858,-0.2735557329,-0.2794430185
2021-08-01,-0.4691721283,-0.4209228494,-0.1824177357,-0.5442719001,-0.302774502,0.106170421
2021-08-02,-0.4714350796,0.08454347857,-0.2753566853,0.1650873552,0.1991281736,0.3552471377
2021-08-03,-0.3343217506,-0.01600617902,-0.8413912556,0.5526527998,-0.6401989187,-0.1649501171
2021-08-04,-0.5106900537,0.07940959223,-0.904679181,0.5674230019,-0.0690439615,-0.07437528631
2021-08-05,-0.5640422448,-0.1198149501,-0.3842187346,0.06119328463,-0.3719893907,0.2920870486
2021-08-06,-0.492639624,-0.3642295061,-0.3706861577,-0.1462166996,-0.5331098318,0.2219524287
2021-08-07,-0.8891527895,-0.3522870597,-0.5421395359,-0.4318508019,-0.5537440189,-0.3058203117
2021-08-08,-0.9117439996,-0.5206976428,-0.4884566029,-0.02005958009,-0.7969168916,-0.3273530205
2021-08-09,-0.5350173814,-0.2226256663,0.5333063446,-0.01155027907,-0.2058594561,-0.2665342458
2021-08-10,-0.8080009605,-0.2879175794,-1.518312697,-0.2904625554,-0.4875486676,0.2412274742
2021-08-11,-0.518481819,-0.2748102995,-2.718206735,0.3883435885,-0.4501779048,-0.0310708755
2021-08-12,-0.3769149327,0.09796277057,-1.096554346,0.3732719807,-0.1240025759,0.5646365678
2021-08-13,-0.1153843385,-0.03232953617,-2.363372701,0.5226632754,0.03772594877,0.6074616846
2021-08-14,-1.043264961,-0.2816180798,-1.746006514,8.838894635e-05,-0.12536628,0.2322682807
2021-08-15,-0.2213368133,-0.3659492532,-2.42325641,0.001027905821,-0.3585361651,0.1119522989
2021-08-16,0.3023012612,-0.4864514212,-1.662039324,-0.1377890943,-0.5315392753,-0.1343663674
2021-08-17,0.1589052616,-0.4898684582,-1.83881275,0.0757245228,-0.5474717818,0.2268889425
2021-08-18,0.3133535733,-0.6324738152,-1.687875893,0.0149503079,-0.7626178501,-0.2748636133
2021-08-19,-0.4583761694,-0.4100582025,-1.96300883,-0.5924429999,-0.9303793811,-0.1851603356
2021-08-20,-0.2951178796,-0.4151474669,-0.2836967421,0.0005869605285,-0.6491300485,0.1978955532
2021-08-21,-0.7065011077,-0.434061017,-0.7681973136,0.3618120654,-0.5553780551,0.3266786391
2021-08-22,-0.1664506339,-0.4205711477,-3.197417467,0.07379059125,-0.2143636462,0.3726169335
2021-08-23,-0.3497441292,-0.4167410528,-1.668285975,0.2731357766,-1.428245651,0.2959785969
2021-08-24,-0.3199862497,-0.5062209014,-1.504484909,-0.03268301433,-0.5054340816,0.08413349357
2021-08-25,0.148936307,-0.7982527853,-2.405338555,0.640647526,-0.5752790021,-0.1023941812
2021-08-26,0.8404268292,0.1132095092,-1.785805873,0.4663019682,-0.2766824294,0.3504244417
2021-08-27,0.4721143496,0.0398965542,-0.9173041208,0.5591321212,-0.2747087688,0.5122522071
2021-08-28,-0.2332337304,-0.09198991406,-0.6738941675,0.3263306302,-0.765169781,0.1463357114
2021-08-29,-0.2154076903,-0.6161063131,-0.07203575077,0.6719521757,-0.5180318546,0.1675985421
2021-08-30,-0.1241107236,-0.3646504955,0.2713470455,1.310510619,-0.3269725509,0.1683729413
2021-08-31,-0.4253771975,-0.5218150537,-0.0841261786,1.375074795,-0.3564475875,0.3301426439
2021-09-01,-0.02520814389,-0.4292148627,-1.344153012,0.6354373242,-0.6867752574,0.4251288409
2021-09-02,0.5352167425,-0.3243238943,0.2051420053,0.8765535413,-0.4792056087,0.1881190368
2021-09-03,0.5586178792,-0.5509866366,-0.2129311397,0.3611320831,-0.7291095363,0.2083022009
2021-09-04,0.05088412907,-0.4565256489,-0.6560386272,0.3598918757,-0.1542352358,0.3138290049
2021-09-05,0.09259556267,-0.5309712411,-0.2161021877,0.4814496624,-0.6216070272,0.4272849544
2021-09-06,-0.270469895,-0.3118568483,0.4488045351,0.2334272873,-0.5644747245,-0.1127071794
2021-09-07,-0.5220393259,-0.419893122,-0.4218733403,0.04419882899,-0.4647543564,0.2278456759
2021-09-08,0.29776286,-0.2602963717,-0.5086169453,0.3801224938,-0.498166487,0.2237227326
2021-09-09,0.2492247294,-0.4403782772,-0.5272051581,0.3689731,-0.4694056703,0.1772422643
2021-09-10,0.08575509964,-0.3971746242,-0.5797023973,1.123812494,-0.4725191879,-0.07546690861
2021-09-11,0.281417409,-0.05302534065,-1.053727014,0.7332475839,0.01155358253,0.1317902027
2021-09-12,0.757699291,-0.404372998,-0.5691268277,2.052261122,-0.7064237143,-0.3378495285
2021-09-13,0.4322212705,-0.4102714594,-0.5482892242,1.858281963,-0.3726009112,-0.4771371906
2021-09-14,0.4411155691,-0.3977541369,-1.625994076,1.56297309,-0.6199204277,0.06518410423
2021-09-15,0.3726642877,-0.2733682402,-0.4655132554,1.90631234,-0.4230374341,-0.01427316064
2021-09-16,0.7048595621,-0.5721699247,-0.9542543754,1.915343536,-0.4611831118,0.2759168632
2021-09-17,0.2030011423,-0.4341020617,-0.8908597001,1.718207241,-0.689432598,-0.02466241572
2021-09-18,-0.03415265457,-0.7346149928,-0.2776228394,1.972696052,-0.5126911004,-0.07359932253
2021-09-19,1.53461548,-0.4632950425,-0.09747722851,2.141011108,0.1655542298,0.963220893
2021-09-20,1.465751984,-0.1870793596,1.080582687,2.143793796,0.3529079157,0.9936361211
2021-09-21,1.499370636,-0.1249678201,0.322858758,1.67567986,0.2552779946,0.6034405592
2021-09-22,0.1704745743,-0.6201775982,0.09701403128,1.90432789,-0.3158189448,0.01618671313
2021-09-23,0.07150850564,-0.6046850094,0.2355058708,1.526937376,-0.1560284604,-0.1506972066
2021-09-24,-0.3166691843,-0.7309802553,-1.447548857,1.55331727,-0.5419465035,-0.09604638872
2021-09-25,0.530772103,-0.3841194508,-0.1172540669,1.941437127,0.3247399378,-0.5848661587
2021-09-26,0.03708133286,-0.7764269972,-2.735860601,1.559900379,-0.3557402663,-1.047249274
2021-09-27,0.4380210769,-0.5054023806,-1.090664456,1.320807213,-0.3628993244,-0.938256242
2021-09-28,0.04376018439,-0.3940423749,-0.9006932405,1.241083871,-0.5199927194,-0.5941264856
2021-09-29,0.3009009769,-0.5028380785,-0.07662868865,1.21254301,-0.2562535086,-0.7199210101
2021-09-30,0.03608623438,-0.515907278,0.2798284373,1.284367643,-0.418708646,-0.6131301935
2021-10-01,0.01288605548,-0.2653963625,-0.1029363443,2.229103995,0.1269029768,-0.3102819358
2021-10-02,0.03362359023,-0.5168282473,-0.5490814977,1.604269829,-0.2788053439,-0.6277406639
2021-10-03,0.2615912294,-0.8782239644,-0.1183001795,1.126546842,-0.967156047,-0.648056426
2021-10-04,0.06444342786,-0.333975932,0.5843455507,1.4960814,-0.1025087269,-0.6522632836
2021-10-05,-0.7553676186,-0.736567189,-0.308027081,1.563902589,-0.5056786525,-0.9192892087
2021-10-06,0.002314537754,-0.2895800961,-0.6361007299,1.413957306,-0.4359489477,-0.6401746724
2021-10-07,-0.04007860765,-0.5984154736,-0.2725132169,1.349167445,-0.1882953608,-0.2639280246
2021-10-08,0.04868340816,-0.7538727544,-0.528477654,1.847239508,0.0486284019,-0.7156412544
2021-10-09,-0.6615779708,-0.7096468706,-0.9379659469,1.166162352,-0.2080276036,-0.7178278405
2021-10-10,0.6291586762,-0.2737515406,0.08652865018,1.367046226,0.2751872913,-0.2800647373
2021-10-11,0.04299032247,-0.8274687504,-1.5457752,1.250323251,-0.06621360104,-0.9822831672
2021-10-12,-0.4510978495,-0.7981772379,-0.6801534567,0.8044660503,-0.3041413768,-0.6691619669
2021-10-13,-0.2292400631,-0.6966025405,-0.7950419869,0.9731487851,-0.3202947296,-0.07636671252
2021-10-14,0.752421176,-0.638716807,0.4764076394,1.240869003,0.09854805489,-0.2702913436
2021-10-15,0.07453099267,-0.6149369003,-0.7291613078,0.194560757,-0.04679179603,0.1858093021
2021-10-16,-0.56709618,-0.04467473996,-0.734839228,0.4271926963,-0.1920324787,-0.3538551368
2021-10-17,0.003866882606,-0.850411241,-0.7394869447,-0.2922309772,-0.4677724854,-0.6725225124
2021-10-18,0.04337733957,-0.8674125025,-0.7179585431,-0.1704340604,-0.7589702562,-0.9574292503
2021-10-19,-0.1539961916,-0.8932021969,-1.071679547,-0.9495036234,-0.6366054358,-0.7369018996
2021-10-20,0.001287706529,-0.7448262114,-0.2847848027,0.1212495342,-0.4469382821,-0.1487194877
2021-10-21,0.3400206397,-1.31027004,-0.7279052858,-0.3805104959,-1.211529792,-0.5982241486
2021-10-22,-0.06832776443,-0.9344788916,-0.6917478713,-0.1542345885,-0.7193664803,-0.528574452
2021-10-23,0.04326575974,-0.9146329427,-0.4807672029,-0.647818678,-0.4901691743,-0.3209950247
2021-10-24,-0.00669012242,-1.276672507,-1.015460429,-0.1614376835,-0.5650771178,-0.7476008409
